10931,Edward,ZAKRZEWSKI,M,2001-05-20,Person must be adult
10986,Zdzisław,GRABOWSKI,M,2002-12-19,Person must be adult
11050,Cezary,NOWAKOWSKI,M,2001-08-23,Person must be adult
11177,Mieczysława,KUCHARSKA,F,2001-08-25,Person must be adult
11206,Włodzimierz,LEWANDOWSKI,M,2001-05-23,Person must be adult
11246,Piotr,WILK,M,2001-10-08,Person must be adult
11258,Mirosław,CZERWIŃSKI,M,2000-10-17,Person must be adult
11304,Gerard,BŁASZCZYK,M,2001-08-23,Person must be adult
11314,Urszula,GŁOWACKA,F,2002-04-13,Person must be adult
11319,Hieronim,KUCHARSKI,M,2002-04-02,Person must be adult
11325,Lidia,JAKUBOWSKA,F,2002-11-14,Person must be adult
11329,Dariusz,URBAŃSKI,M,2001-08-24,Person must be adult
11341,Piotr,SZCZEPAŃSKI,M,2002-05-05,Person must be adult
11361,Lucyna,ZIÓŁKOWSKA,F,2002-07-08,Person must be adult
11380,Leokadia,GÓRSKA,F,2001-11-30,Person must be adult
11399,Radosław,MICHALSKI,M,2001-01-19,Person must be adult
11419,Stanisław,ZIÓŁKOWSKI,M,2002-12-04,Person must be adult
11427,Sabina,ZIELIŃSKA,F,2002-06-17,Person must be adult
11438,Walentyna,GÓRECKA,F,2002-03-27,Person must be adult
11441,Emil,LIS,M,2002-09-24,Person must be adult
11459,Bogusław,KALINOWSKI,M,2001-05-17,Person must be adult
11463,Genowefa,RUTKOWSKA,F,2001-01-19,Person must be adult
11473,Bernard,NOWICKI,M,2002-03-14,Person must be adult
11626,Sabina,KRUPA,F,2001-12-06,Person must be adult
11658,Aldona,PIOTROWSKA,F,2001-03-17,Person must be adult
11706,Wioletta,OLSZEWSKA,F,2002-06-26,Person must be adult
11733,Przemysław,BOROWSKI,M,2001-05-13,Person must be adult
11765,Jarosław,DUDEK,M,2002-01-30,Person must be adult
11790,Waldemar,PRZYBYLSKI,M,2001-11-30,Person must be adult
11835,Szczepan,GŁOWACKI,M,2001-10-03,Person must be adult
11839,Brygida,ZAKRZEWSKA,F,2002-02-11,Person must be adult
11851,Agata,PRZYBYLSKA,F,2002-07-28,Person must be adult
11872,Stanisława,NOWAK,F,2002-12-17,Person must be adult
11939,Edyta,ZIELIŃSKA,F,2002-10-28,Person must be adult
11965,Zuzanna,ADAMCZYK,F,2000-11-21,Person must be adult
11974,Grażyna,SZYMAŃSKA,F,2001-06-02,Person must be adult
12027,Aleksandra,TOMASZEWSKA,F,2002-09-22,Person must be adult
12030,Jacek,KOŁODZIEJ,M,2002-03-28,Person must be adult
12059,Andrzej,KOWALCZYK,M,2000-09-18,Person must be adult
12083,Marcin,BOROWSKI,M,2000-09-26,Person must be adult
12092,Wiesław,KACZMAREK,M,2001-05-02,Person must be adult
12103,Konrad,GÓRSKI,M,2002-05-10,Person must be adult
12121,Karol,MACIEJEWSKI,M,2002-08-30,Person must be adult
12184,Walentyna,DĄBROWSKA,F,2002-11-03,Person must be adult
12258,Wiesław,WRÓBLEWSKI,M,2002-10-31,Person must be adult
12313,Bogusław,CIEŚLAK,M,2001-11-27,Person must be adult
12322,Walentyna,KRAJEWSKA,F,2001-04-27,Person must be adult
12324,Sabina,BORKOWSKA,F,2001-01-26,Person must be adult
12364,Teodor,SOKOŁOWSKI,M,2002-04-09,Person must be adult
12479,Edward,LIS,M,2001-03-26,Person must be adult
12501,Emil,CIEŚLAK,M,2002-04-21,Person must be adult
12533,Waldemar,PIOTROWSKI,M,2002-03-14,Person must be adult
12535,Marta,NOWAK,F,2002-03-21,Person must be adult
12591,Daniela,PAWLAK,F,2001-02-09,Person must be adult
12663,Wojciech,GŁOWACKI,M,2002-10-30,Person must be adult
12671,Jadwiga,CIEŚLAK,F,2002-05-15,Person must be adult
12696,Witold,JABŁOŃSKI,M,2002-10-04,Person must be adult
12718,Daniela,SOKOŁOWSKA,F,2002-01-06,Person must be adult
12719,Roman,GÓRSKI,M,2002-12-07,Person must be adult
12748,Mariola,BORKOWSKA,F,2002-03-25,Person must be adult
12792,Zdzisława,ZIÓŁKOWSKA,F,2001-06-03,Person must be adult
12831,Wanda,WIECZOREK,F,2002-08-28,Person must be adult
12837,Romuald,CZARNECKI,M,2002-11-26,Person must be adult
12857,Kazimiera,ZAJĄC,F,2001-03-23,Person must be adult
12862,Ilona,BŁASZCZYK,F,2002-03-09,Person must be adult
12881,Elżbieta,SIKORA,F,2002-08-20,Person must be adult
12888,Leon,URBAŃSKI,M,2002-05-15,Person must be adult
12939,Karol,CZERWIŃSKI,M,2001-04-07,Person must be adult
12956,Bolesław,WALCZAK,M,2001-01-05,Person must be adult
12963,Henryk,PAWŁOWSKI,M,2002-05-06,Person must be adult
12988,Leszek,CZERWIŃSKI,M,2000-12-15,Person must be adult
13036,Aniela,PAWŁOWSKA,F,2001-09-09,Person must be adult
13048,Krystyna,JASIŃSKA,F,2002-07-09,Person must be adult
13107,Danuta,KACZMAREK,F,2002-04-12,Person must be adult
13113,Izabela,SZCZEPAŃSKA,F,2002-03-30,Person must be adult
13118,Helena,DUDA,F,2000-10-15,Person must be adult
13147,Halina,SADOWSKA,F,2001-04-03,Person must be adult
13199,Krystyna,SZEWCZYK,F,2000-12-26,Person must be adult
13229,Wiesława,ZAJĄC,F,2002-05-14,Person must be adult
13239,Mieczysław,JAWORSKI,M,2000-11-29,Person must be adult
13308,Bogumiła,BŁASZCZYK,F,2001-02-13,Person must be adult
13349,Aleksandra,WYSOCKA,F,2001-02-16,Person must be adult
13415,Adela,BORKOWSKA,F,2002-10-17,Person must be adult
13443,Renata,KOŁODZIEJ,F,2001-09-08,Person must be adult
13448,Kazimierz,SAWICKI,M,2002-04-17,Person must be adult
13488,Włodzimierz,KOZŁOWSKI,M,2001-02-21,Person must be adult
13598,Eleonora,JAKUBOWSKA,F,2001-03-16,Person must be adult
13686,Honorata,MICHALSKA,F,2002-07-07,Person must be adult
13689,Beata,URBAŃSKA,F,2002-01-07,Person must be adult
13698,Czesław,JAKUBOWSKI,M,2000-10-28,Person must be adult
13710,Władysław,ZALEWSKI,M,2001-05-18,Person must be adult
13765,Piotr,SIKORSKI,M,2000-11-08,Person must be adult
13799,Bronisława,WÓJCIK,F,2001-11-02,Person must be adult
13824,Janina,BARANOWSKA,F,2002-12-20,Person must be adult
13861,Edmund,ANDRZEJEWSKI,M,2001-07-09,Person must be adult
13865,Dorota,CZERWIŃSKA,F,2002-03-21,Person must be adult
13883,Marian,SAWICKI,M,2002-01-25,Person must be adult
13886,Wacława,STĘPIEŃ,F,2002-11-10,Person must be adult
13914,Łucja,SZEWCZYK,F,2002-03-28,Person must be adult
13956,Zofia,SIKORSKA,F,2002-09-11,Person must be adult
13992,Bronisława,JAWORSKA,F,2002-12-14,Person must be adult
14000,Joanna,KOŁODZIEJ,F,2001-07-24,Person must be adult
14003,Ignacy,MAZUREK,M,2001-06-08,Person must be adult
14027,Izabela,WIECZOREK,F,2001-08-28,Person must be adult
14055,Joanna,SIKORA,F,2002-03-02,Person must be adult
14128,Bronisława,GÓRSKA,F,2001-06-16,Person must be adult
14129,Zuzanna,SOBCZAK,F,2000-09-30,Person must be adult
14158,Krystian,PAWLAK,M,2001-06-02,Person must be adult
14169,Józef,NOWAK,M,2001-07-26,Person must be adult
14185,Arkadiusz,SIKORSKI,M,2002-06-12,Person must be adult
14235,Rafał,WOŹNIAK,M,2000-10-27,Person must be adult
14236,Edmund,BARAN,M,2001-11-29,Person must be adult
14244,Grażyna,MACIEJEWSKA,F,2000-11-16,Person must be adult
14260,Józef,ZALEWSKI,M,2002-09-12,Person must be adult
14305,Lesław,KOWALCZYK,M,2001-06-21,Person must be adult
14420,Wioletta,BARAN,F,2002-06-17,Person must be adult
14426,Przemysław,LEWANDOWSKI,M,2001-10-26,Person must be adult
14442,Cecylia,SADOWSKA,F,2002-07-04,Person must be adult
14456,Karolina,BŁASZCZYK,F,2001-11-24,Person must be adult
14520,Roman,PAWŁOWSKI,M,2001-05-12,Person must be adult
14576,Ignacy,CHMIELEWSKI,M,2001-03-27,Person must be adult
14599,Ludwik,BŁASZCZYK,M,2002-01-15,Person must be adult
14637,Romuald,SZEWCZYK,M,2002-03-01,Person must be adult
14671,Zbigniew,ANDRZEJEWSKI,M,2001-01-06,Person must be adult
14698,Paweł,KWIATKOWSKI,M,2001-11-30,Person must be adult
14709,Janusz,KWIATKOWSKI,M,2001-08-25,Person must be adult
14716,Aleksandra,GŁOWACKA,F,2000-12-07,Person must be adult
14729,Franciszka,KAŹMIERCZAK,F,2002-10-14,Person must be adult
14777,Konrad,MAKOWSKI,M,2000-11-13,Person must be adult
14783,Stefan,MARCINIAK,M,2002-08-23,Person must be adult
14798,Stanisława,MALINOWSKA,F,2002-10-03,Person must be adult
14852,Karolina,SOBCZAK,F,2002-07-16,Person must be adult
14856,Danuta,MAJEWSKA,F,2002-08-05,Person must be adult
14859,Stanisława,BARAN,F,2002-02-25,Person must be adult
14866,Rafał,PIETRZAK,M,2001-07-22,Person must be adult
14910,Edmund,SZYMAŃSKI,M,2001-01-20,Person must be adult
14939,Eugeniusz,MICHALSKI,M,2002-10-05,Person must be adult
14974,Krystyna,BĄK,F,2002-04-10,Person must be adult
14980,Daniela,BARANOWSKA,F,2001-04-21,Person must be adult
14988,Lucyna,DUDEK,F,2001-09-30,Person must be adult
15008,Urszula,KWIATKOWSKA,F,2002-05-20,Person must be adult
15011,Leszek,CHMIELEWSKI,M,2001-02-16,Person must be adult
15080,Lidia,NOWICKA,F,2002-06-16,Person must be adult
15084,Kazimiera,MICHALSKA,F,2001-11-26,Person must be adult
15095,Adela,MAKOWSKA,F,2002-01-26,Person must be adult
15114,Genowefa,WÓJCIK,F,2002-10-30,Person must be adult
15123,Konrad,JAWORSKI,M,2002-04-15,Person must be adult
15170,Lucjan,BARAN,M,2002-11-10,Person must be adult
15179,Ewa,DUDEK,F,2000-10-27,Person must be adult
15189,Alfred,ADAMCZYK,M,2002-04-24,Person must be adult
15214,Krzysztof,ZIELIŃSKI,M,2000-09-23,Person must be adult
15218,Violetta,RUTKOWSKA,F,2001-02-21,Person must be adult
15261,Katarzyna,SZEWCZYK,F,2002-04-13,Person must be adult
15310,Alojzy,WIECZOREK,M,2002-09-08,Person must be adult
15311,Edyta,GÓRECKA,F,2001-05-10,Person must be adult
15350,Marzena,SOKOŁOWSKA,F,2002-07-07,Person must be adult
15352,Władysława,WOJCIECHOWSKA,F,2002-04-01,Person must be adult
15402,Wiktoria,PAWŁOWSKA,F,2001-10-17,Person must be adult
15404,Genowefa,WILK,F,2002-01-17,Person must be adult
15417,Leonard,GÓRSKI,M,2002-04-02,Person must be adult
15435,Bernard,NOWICKI,M,2002-03-19,Person must be adult
15567,Edmund,ANDRZEJEWSKI,M,2002-05-11,Person must be adult
15593,Karol,SZYMCZAK,M,2002-04-30,Person must be adult
15624,Bolesław,MICHALSKI,M,2002-12-17,Person must be adult
15648,Karol,OLSZEWSKI,M,2001-08-09,Person must be adult
15657,Walentyna,STĘPIEŃ,F,2002-10-25,Person must be adult
15678,Ireneusz,RUTKOWSKI,M,2001-07-11,Person must be adult
15735,Adolf,ADAMCZYK,M,2001-12-08,Person must be adult
15736,Olga,ZIÓŁKOWSKA,F,2002-01-30,Person must be adult
15743,Czesław,MRÓZ,M,2000-11-01,Person must be adult
15832,Jakub,ZAKRZEWSKI,M,2001-10-23,Person must be adult
15848,Irena,SZULC,F,2002-12-18,Person must be adult
15886,Jacek,WOJCIECHOWSKI,M,2001-09-02,Person must be adult
15888,Magdalena,CHMIELEWSKA,F,2002-06-01,Person must be adult
15895,Bronisława,MAJEWSKA,F,2002-02-25,Person must be adult
15905,Jan,DUDEK,M,2001-08-14,Person must be adult
15926,Alfons,OSTROWSKI,M,2002-12-16,Person must be adult
15929,Ryszard,MAZUR,M,2002-11-08,Person must be adult
15950,Józefa,DUDA,F,2001-07-27,Person must be adult
15972,Katarzyna,SZEWCZYK,F,2000-10-10,Person must be adult
15973,Jarosław,WIECZOREK,M,2002-04-13,Person must be adult
16041,Marta,ZAKRZEWSKA,F,2001-08-14,Person must be adult
16062,Zdzisław,CIEŚLAK,M,2002-11-05,Person must be adult
16084,Jan,KOZŁOWSKI,M,2002-04-10,Person must be adult
16091,Bogumił,MAZUREK,M,2002-12-23,Person must be adult
16117,Zygmunt,WŁODARCZYK,M,2001-03-08,Person must be adult
16140,Krzysztof,PRZYBYLSKI,M,2002-11-16,Person must be adult
16150,Bronisława,DUDEK,F,2002-10-06,Person must be adult
16162,Ignacy,PAWŁOWSKI,M,2001-06-22,Person must be adult
16192,Ewa,LEWANDOWSKA,F,2000-10-12,Person must be adult
16214,Kazimiera,MARCINIAK,F,2000-10-11,Person must be adult
16222,Ignacy,SZYMCZAK,M,2001-12-06,Person must be adult
16250,Rafał,BARAN,M,2001-04-17,Person must be adult
16325,Ryszard,WIECZOREK,M,2001-10-14,Person must be adult
16401,Lidia,LEWANDOWSKA,F,2002-08-11,Person must be adult
16407,Emilia,SZEWCZYK,F,2002-03-15,Person must be adult
16410,Robert,KACZMAREK,M,2002-07-15,Person must be adult
16433,Cecylia,WŁODARCZYK,F,2002-12-26,Person must be adult
16453,Hanna,CZARNECKA,F,2002-07-24,Person must be adult
16463,Bogdan,NOWAKOWSKI,M,2000-11-23,Person must be adult
16499,Brygida,BARAN,F,2000-12-16,Person must be adult
16501,Aleksandra,SZULC,F,2002-04-28,Person must be adult
16508,Edmund,NOWAKOWSKI,M,2001-12-12,Person must be adult
16605,Karol,BARANOWSKI,M,2001-08-31,Person must be adult
16606,Dariusz,KOWALCZYK,M,2002-07-25,Person must be adult
16619,Wacława,PIOTROWSKA,F,2002-10-29,Person must be adult
16644,Marian,ZAWADZKI,M,2002-01-03,Person must be adult
16664,Brygida,MAZUREK,F,2001-12-12,Person must be adult
16684,Lesław,PIETRZAK,M,2000-11-27,Person must be adult
16698,Ludwika,KRAJEWSKA,F,2002-06-03,Person must be adult
16711,Ewa,JASIŃSKA,F,2001-07-02,Person must be adult
16753,Dorota,ZIÓŁKOWSKA,F,2000-10-12,Person must be adult
16781,Aldona,KOŁODZIEJ,F,2001-08-15,Person must be adult
16838,Hanna,MICHALSKA,F,2001-10-27,Person must be adult
16845,Wacław,PAWŁOWSKI,M,2001-06-29,Person must be adult
16874,Monika,KUCHARSKA,F,2002-05-18,Person must be adult
16902,Feliks,MAJEWSKI,M,2001-02-06,Person must be adult
16976,Feliks,BŁASZCZYK,M,2001-04-29,Person must be adult
17020,Dorota,ZAJĄC,F,2001-01-15,Person must be adult
17151,Bogdan,MRÓZ,M,2002-11-26,Person must be adult
17173,Julian,PRZYBYLSKI,M,2001-05-19,Person must be adult
17196,Celina,SZEWCZYK,F,2002-01-03,Person must be adult
17211,Mieczysław,BARAN,M,2001-03-23,Person must be adult
17258,Adela,NOWAKOWSKA,F,2000-09-20,Person must be adult
17266,Magdalena,CZARNECKA,F,2001-07-16,Person must be adult
17312,Agnieszka,MRÓZ,F,2000-11-18,Person must be adult
17317,Gertruda,PIETRZAK,F,2001-11-11,Person must be adult
17324,Justyna,CZERWIŃSKA,F,2001-10-02,Person must be adult
17372,Daniela,MALINOWSKA,F,2000-12-10,Person must be adult
17379,Wacława,MARCINIAK,F,2001-01-21,Person must be adult
17388,Stefan,KRAWCZYK,M,2002-02-14,Person must be adult
17399,Violetta,JABŁOŃSKA,F,2000-10-10,Person must be adult
17401,Piotr,JAKUBOWSKI,M,2000-11-09,Person must be adult
17418,Irena,KOWALCZYK,F,2001-09-01,Person must be adult
17449,Tadeusz,BRZEZIŃSKI,M,2001-06-21,Person must be adult
17488,Mikołaj,MICHALSKI,M,2001-04-24,Person must be adult
17489,Józefa,ZAJĄC,F,2001-12-11,Person must be adult
17573,Wiesława,RUTKOWSKA,F,2002-05-21,Person must be adult
17606,Violetta,MICHALAK,F,2002-12-11,Person must be adult
17624,Lucjan,KRAJEWSKI,M,2002-07-11,Person must be adult
17637,Mieczysława,CIEŚLAK,F,2001-01-11,Person must be adult
17656,Apolonia,JABŁOŃSKA,F,2001-08-11,Person must be adult
17675,Aleksander,MAKOWSKI,M,2001-01-13,Person must be adult
17700,Sylwia,KOWALSKA,F,2002-01-30,Person must be adult
17703,Sylwester,ZAJĄC,M,2001-06-18,Person must be adult
17771,Lech,KUBIAK,M,2000-09-18,Person must be adult
17775,Irena,KOWALCZYK,F,2002-05-06,Person must be adult
17785,Alfred,GÓRSKI,M,2002-06-12,Person must be adult
17787,Jarosław,PIOTROWSKI,M,2001-10-15,Person must be adult
17804,Honorata,WOŹNIAK,F,2001-11-23,Person must be adult
17833,Janina,GÓRSKA,F,2000-09-24,Person must be adult
17885,Grzegorz,BORKOWSKI,M,2000-10-08,Person must be adult
17930,Bogusława,MAZUREK,F,2001-01-24,Person must be adult
17976,Ewa,CZARNECKA,F,2002-05-30,Person must be adult
18000,Jadwiga,CZERWIŃSKA,F,2000-09-25,Person must be adult
18022,Lech,ZAJĄC,M,2001-08-26,Person must be adult
18030,Ludwik,WRÓBEL,M,2002-04-17,Person must be adult
18045,Józefa,STĘPIEŃ,F,2001-06-24,Person must be adult
18068,Robert,JABŁOŃSKI,M,2001-07-12,Person must be adult
18086,Stanisław,BARAN,M,2002-01-21,Person must be adult
18109,Alfons,KAMIŃSKI,M,2002-04-03,Person must be adult
18115,Tadeusz,WALCZAK,M,2002-08-08,Person must be adult
18134,Apolonia,ZALEWSKA,F,2001-11-13,Person must be adult
18151,Bronisław,MICHALAK,M,2001-11-02,Person must be adult
18174,Adela,KOWALSKA,F,2002-12-18,Person must be adult
18248,Dariusz,MAKOWSKI,M,2002-06-14,Person must be adult
18250,Rozalia,TOMASZEWSKA,F,2001-08-23,Person must be adult
18255,Józefa,ANDRZEJEWSKA,F,2001-12-18,Person must be adult
18258,Michalina,KRÓL,F,2002-07-06,Person must be adult
18280,Edward,KUCHARSKI,M,2002-10-19,Person must be adult
18307,Violetta,LEWANDOWSKA,F,2002-02-23,Person must be adult
18318,Przemysław,MACIEJEWSKI,M,2002-05-04,Person must be adult
18352,Wacław,JAKUBOWSKI,M,2002-01-08,Person must be adult
18392,Agnieszka,SZULC,F,2001-11-10,Person must be adult
18393,Bogdan,PRZYBYLSKI,M,2002-09-05,Person must be adult
18451,Sebastian,JAWORSKI,M,2002-10-02,Person must be adult
18463,Adela,KALINOWSKA,F,2001-10-24,Person must be adult
18464,Damian,WALCZAK,M,2001-07-01,Person must be adult
18503,Dariusz,SIKORA,M,2002-12-01,Person must be adult
18511,Antoni,SIKORA,M,2001-03-24,Person must be adult
18523,Michalina,MICHALSKA,F,2002-08-14,Person must be adult
18560,Witold,WŁODARCZYK,M,2001-11-26,Person must be adult
18580,Aleksandra,WRÓBEL,F,2001-06-19,Person must be adult
18594,Eleonora,KAŹMIERCZAK,F,2001-02-18,Person must be adult
18603,Violetta,WRÓBLEWSKA,F,2002-02-14,Person must be adult
18698,Zbigniew,STĘPIEŃ,M,2001-07-01,Person must be adult
18711,Justyna,TOMASZEWSKA,F,2001-08-29,Person must be adult
18716,Bronisław,BĄK,M,2001-05-17,Person must be adult
18742,Alina,KAŹMIERCZAK,F,2001-03-01,Person must be adult
18781,Maria,WŁODARCZYK,F,2002-07-24,Person must be adult
18832,Karolina,SZYMCZAK,F,2001-01-03,Person must be adult
18864,Waldemar,RUTKOWSKI,M,2001-11-29,Person must be adult
18868,Lucjan,BRZEZIŃSKI,M,2002-01-18,Person must be adult
18934,Marian,ZAJĄC,M,2001-06-29,Person must be adult
18974,Walentyna,JABŁOŃSKA,F,2001-05-08,Person must be adult
18975,Helena,MAZUREK,F,2002-03-15,Person must be adult
19023,Gerard,WÓJCIK,M,2002-03-18,Person must be adult
19041,Franciszek,LEWANDOWSKI,M,2002-06-15,Person must be adult
19050,Leokadia,DĄBROWSKA,F,2002-06-08,Person must be adult
19065,Wiesława,PAWŁOWSKA,F,2001-10-30,Person must be adult
19179,Jakub,OSTROWSKI,M,2001-06-22,Person must be adult
19208,Władysława,BARAN,F,2002-07-12,Person must be adult
19224,Ewa,KUCHARSKA,F,2001-05-28,Person must be adult
19241,Władysława,KRAWCZYK,F,2002-05-29,Person must be adult
19250,Cecylia,MICHALAK,F,2000-12-03,Person must be adult
19287,Edmund,GRABOWSKI,M,2002-12-25,Person must be adult
19377,Bernadeta,ZIELIŃSKA,F,2000-11-11,Person must be adult
19412,Waldemar,JAWORSKI,M,2000-10-05,Person must be adult
19464,Rozalia,SZULC,F,2001-12-10,Person must be adult
19469,Łucja,MICHALSKA,F,2001-06-11,Person must be adult
19492,Rudolf,PAWŁOWSKI,M,2002-07-11,Person must be adult
19531,Mirosława,MAZUR,F,2002-09-05,Person must be adult
19533,Wincenty,ZIÓŁKOWSKI,M,2002-08-23,Person must be adult
19537,Lesław,WASILEWSKI,M,2001-11-19,Person must be adult
19627,Józefa,PAWŁOWSKA,F,2001-02-19,Person must be adult
19634,Sławomir,KOWALCZYK,M,2001-12-30,Person must be adult
19712,Eleonora,DUDEK,F,2002-07-10,Person must be adult
19725,Hubert,ADAMSKI,M,2002-08-30,Person must be adult
19757,Justyna,WOJCIECHOWSKA,F,2001-03-11,Person must be adult
19770,Mieczysław,TOMASZEWSKI,M,2002-10-02,Person must be adult
19782,Gerard,WITKOWSKI,M,2002-02-11,Person must be adult
19829,Ludwika,BRZEZIŃSKA,F,2001-10-08,Person must be adult
19831,Sławomir,BŁASZCZYK,M,2001-06-04,Person must be adult
19839,Justyna,BORKOWSKA,F,2001-11-16,Person must be adult
19866,Marianna,MICHALSKA,F,2001-01-15,Person must be adult
19878,Mieczysława,ZAKRZEWSKA,F,2002-04-01,Person must be adult
19970,Natalia,WASILEWSKA,F,2001-06-04,Person must be adult
19975,Emil,NOWAKOWSKI,M,2002-10-31,Person must be adult
19987,Agnieszka,WŁODARCZYK,F,2002-04-24,Person must be adult
20009,Alojzy,STĘPIEŃ,M,2002-02-06,Person must be adult
20075,Weronika,ZAWADZKA,F,2001-06-07,Person must be adult
20119,Jarosław,ANDRZEJEWSKI,M,2002-12-14,Person must be adult
20131,Sławomir,WOJCIECHOWSKI,M,2002-01-12,Person must be adult
20132,Lidia,LIS,F,2001-05-24,Person must be adult
20217,Walentyna,CZERWIŃSKA,F,2002-07-16,Person must be adult
20232,Wiktoria,SIKORA,F,2002-09-28,Person must be adult
20236,Lucyna,KRUPA,F,2002-06-11,Person must be adult
20246,Witold,DUDA,M,2000-11-13,Person must be adult
20254,Zuzanna,PRZYBYLSKA,F,2002-09-15,Person must be adult
20295,Ewa,SAWICKA,F,2002-04-27,Person must be adult
20319,Regina,KALINOWSKA,F,2001-10-31,Person must be adult
20320,Mariusz,LEWANDOWSKI,M,2002-07-19,Person must be adult
20350,Julia,GRABOWSKA,F,2001-01-10,Person must be adult
20371,Alicja,GŁOWACKA,F,2000-10-21,Person must be adult
20374,Julian,MAKOWSKI,M,2002-07-07,Person must be adult
20524,Radosław,WILK,M,2002-11-11,Person must be adult
20530,Wanda,BĄK,F,2001-02-05,Person must be adult
20550,Leszek,WALCZAK,M,2001-09-24,Person must be adult
20568,Joachim,SZCZEPAŃSKI,M,2002-09-03,Person must be adult
20627,Emilia,WRÓBLEWSKA,F,2002-07-18,Person must be adult
20633,Zenon,CZARNECKI,M,2001-03-02,Person must be adult
20670,Honorata,SIKORSKA,F,2001-09-16,Person must be adult
20712,Ilona,CHMIELEWSKA,F,2002-01-26,Person must be adult
20717,Gertruda,KRAJEWSKA,F,2001-08-04,Person must be adult
20793,Danuta,MRÓZ,F,2001-08-06,Person must be adult
20842,Stanisława,JAKUBOWSKA,F,2001-05-02,Person must be adult
20889,Wojciech,LIS,M,2000-11-21,Person must be adult
20901,Norbert,JASIŃSKI,M,2001-07-28,Person must be adult
20942,Radosław,SZYMCZAK,M,2002-01-13,Person must be adult
20946,Eleonora,PRZYBYLSKA,F,2002-01-06,Person must be adult
20953,Mieczysława,BARANOWSKA,F,2002-04-04,Person must be adult
20955,Bogdan,KWIATKOWSKI,M,2002-04-11,Person must be adult
20962,Agnieszka,MAJEWSKA,F,2001-07-09,Person must be adult
20975,Alina,STĘPIEŃ,F,2002-06-12,Person must be adult
20997,Aniela,ZIELIŃSKA,F,2001-09-20,Person must be adult
21000,Stefania,BRZEZIŃSKA,F,2002-04-16,Person must be adult
21006,Alfreda,KRÓL,F,2000-11-15,Person must be adult
